Shape,Clarity,Color,Shape-Color-Clarity,Begin Size,End Size,List,Date
PS,SI3,I,PS-I-SI3-2,2,2.99,6000,7/5/2024
PS,I1,I,PS-I-I1-2,2,2.99,4800,7/5/2024
PS,I2,I,PS-I-I2-2,2,2.99,2400,7/5/2024
PS,I3,I,PS-I-I3-2,2,2.99,1200,7/5/2024
PS,IF,J,PS-J-IF-2,2,2.99,9100,7/5/2024
PS,VVS1,J,PS-J-VVS1-2,2,2.99,8700,7/5/2024
PS,VVS2,J,PS-J-VVS2-2,2,2.99,8400,7/5/2024
PS,VS1,J,PS-J-VS1-2,2,2.99,8000,7/5/2024
PS,VS2,J,PS-J-VS2-2,2,2.99,7700,7/5/2024
PS,SI1,J,PS-J-SI1-2,2,2.99,7400,7/5/2024
PS,SI2,J,PS-J-SI2-2,2,2.99,6600,7/5/2024
PS,SI3,J,PS-J-SI3-2,2,2.99,5400,7/5/2024
PS,I1,J,PS-J-I1-2,2,2.99,4500,7/5/2024
PS,I2,J,PS-J-I2-2,2,2.99,2200,7/5/2024
PS,I3,J,PS-J-I3-2,2,2.99,1200,7/5/2024
PS,IF,K,PS-K-IF-2,2,2.99,7400,7/5/2024
PS,VVS1,K,PS-K-VVS1-2,2,2.99,7000,7/5/2024
PS,VVS2,K,PS-K-VVS2-2,2,2.99,6800,7/5/2024
PS,VS1,K,PS-K-VS1-2,2,2.99,6500,7/5/2024
PS,VS2,K,PS-K-VS2-2,2,2.99,6300,7/5/2024
PS,SI1,K,PS-K-SI1-2,2,2.99,6000,7/5/2024
PS,SI2,K,PS-K-SI2-2,2,2.99,5600,7/5/2024
PS,SI3,K,PS-K-SI3-2,2,2.99,4700,7/5/2024
PS,I1,K,PS-K-I1-2,2,2.99,3900,7/5/2024
PS,I2,K,PS-K-I2-2,2,2.99,2100,7/5/2024
PS,I3,K,PS-K-I3-2,2,2.99,1100,7/5/2024
PS,IF,L,PS-L-IF-2,2,2.99,5800,7/5/2024
PS,VVS1,L,PS-L-VVS1-2,2,2.99,5500,7/5/2024
PS,VVS2,L,PS-L-VVS2-2,2,2.99,5300,7/5/2024
PS,VS1,L,PS-L-VS1-2,2,2.99,5100,7/5/2024
PS,VS2,L,PS-L-VS2-2,2,2.99,4900,7/5/2024
PS,SI1,L,PS-L-SI1-2,2,2.99,4700,7/5/2024
PS,SI2,L,PS-L-SI2-2,2,2.99,4500,7/5/2024
PS,SI3,L,PS-L-SI3-2,2,2.99,3900,7/5/2024
PS,I1,L,PS-L-I1-2,2,2.99,3400,7/5/2024
PS,I2,L,PS-L-I2-2,2,2.99,1900,7/5/2024
PS,I3,L,PS-L-I3-2,2,2.99,1100,7/5/2024
PS,IF,M,PS-M-IF-2,2,2.99,4800,7/5/2024
PS,VVS1,M,PS-M-VVS1-2,2,2.99,4600,7/5/2024
PS,VVS2,M,PS-M-VVS2-2,2,2.99,4400,7/5/2024
PS,VS1,M,PS-M-VS1-2,2,2.99,4200,7/5/2024
PS,VS2,M,PS-M-VS2-2,2,2.99,4000,7/5/2024
PS,SI1,M,PS-M-SI1-2,2,2.99,3800,7/5/2024
PS,SI2,M,PS-M-SI2-2,2,2.99,3600,7/5/2024
PS,SI3,M,PS-M-SI3-2,2,2.99,3300,7/5/2024
PS,I1,M,PS-M-I1-2,2,2.99,2800,7/5/2024
PS,I2,M,PS-M-I2-2,2,2.99,1800,7/5/2024
PS,I3,M,PS-M-I3-2,2,2.99,1000,7/5/2024
PS,IF,D,PS-D-IF-3,3,3.99,43500,7/5/2024
PS,VVS1,D,PS-D-VVS1-3,3,3.99,35500,7/5/2024
PS,VVS2,D,PS-D-VVS2-3,3,3.99,32500,7/5/2024
PS,VS1,D,PS-D-VS1-3,3,3.99,30000,7/5/2024
PS,VS2,D,PS-D-VS2-3,3,3.99,27000,7/5/2024
PS,SI1,D,PS-D-SI1-3,3,3.99,23000,7/5/2024
PS,SI2,D,PS-D-SI2-3,3,3.99,17500,7/5/2024
PS,SI3,D,PS-D-SI3-3,3,3.99,11800,7/5/2024
PS,I1,D,PS-D-I1-3,3,3.99,8600,7/5/2024
PS,I2,D,PS-D-I2-3,3,3.99,3600,7/5/2024
PS,I3,D,PS-D-I3-3,3,3.99,1700,7/5/2024
PS,IF,E,PS-E-IF-3,3,3.99,36500,7/5/2024
PS,VVS1,E,PS-E-VVS1-3,3,3.99,32500,7/5/2024
PS,VVS2,E,PS-E-VVS2-3,3,3.99,29500,7/5/2024
PS,VS1,E,PS-E-VS1-3,3,3.99,27500,7/5/2024
PS,VS2,E,PS-E-VS2-3,3,3.99,24500,7/5/2024
PS,SI1,E,PS-E-SI1-3,3,3.99,21500,7/5/2024
PS,SI2,E,PS-E-SI2-3,3,3.99,16500,7/5/2024
PS,SI3,E,PS-E-SI3-3,3,3.99,10900,7/5/2024
PS,I1,E,PS-E-I1-3,3,3.99,8000,7/5/2024
PS,I2,E,PS-E-I2-3,3,3.99,3300,7/5/2024
PS,I3,E,PS-E-I3-3,3,3.99,1600,7/5/2024
PS,IF,F,PS-F-IF-3,3,3.99,32500,7/5/2024
PS,VVS1,F,PS-F-VVS1-3,3,3.99,29500,7/5/2024
PS,VVS2,F,PS-F-VVS2-3,3,3.99,27000,7/5/2024
PS,VS1,F,PS-F-VS1-3,3,3.99,25000,7/5/2024
PS,VS2,F,PS-F-VS2-3,3,3.99,22500,7/5/2024
PS,SI1,F,PS-F-SI1-3,3,3.99,19500,7/5/2024
PS,SI2,F,PS-F-SI2-3,3,3.99,15500,7/5/2024
PS,SI3,F,PS-F-SI3-3,3,3.99,10100,7/5/2024
PS,I1,F,PS-F-I1-3,3,3.99,7400,7/5/2024
PS,I2,F,PS-F-I2-3,3,3.99,3000,7/5/2024
PS,I3,F,PS-F-I3-3,3,3.99,1500,7/5/2024
PS,IF,G,PS-G-IF-3,3,3.99,29000,7/5/2024
PS,VVS1,G,PS-G-VVS1-3,3,3.99,26500,7/5/2024
PS,VVS2,G,PS-G-VVS2-3,3,3.99,24500,7/5/2024
PS,VS1,G,PS-G-VS1-3,3,3.99,22500,7/5/2024
PS,VS2,G,PS-G-VS2-3,3,3.99,20500,7/5/2024
PS,SI1,G,PS-G-SI1-3,3,3.99,18000,7/5/2024
PS,SI2,G,PS-G-SI2-3,3,3.99,14500,7/5/2024
PS,SI3,G,PS-G-SI3-3,3,3.99,9200,7/5/2024
PS,I1,G,PS-G-I1-3,3,3.99,6700,7/5/2024
PS,I2,G,PS-G-I2-3,3,3.99,2900,7/5/2024
PS,I3,G,PS-G-I3-3,3,3.99,1500,7/5/2024
PS,IF,H,PS-H-IF-3,3,3.99,24000,7/5/2024
PS,VVS1,H,PS-H-VVS1-3,3,3.99,22500,7/5/2024
PS,VVS2,H,PS-H-VVS2-3,3,3.99,21000,7/5/2024
PS,VS1,H,PS-H-VS1-3,3,3.99,19500,7/5/2024
PS,VS2,H,PS-H-VS2-3,3,3.99,18000,7/5/2024
PS,SI1,H,PS-H-SI1-3,3,3.99,16000,7/5/2024
PS,SI2,H,PS-H-SI2-3,3,3.99,13500,7/5/2024
PS,SI3,H,PS-H-SI3-3,3,3.99,8500,7/5/2024
PS,I1,H,PS-H-I1-3,3,3.99,6200,7/5/2024
PS,I2,H,PS-H-I2-3,3,3.99,2700,7/5/2024
PS,I3,H,PS-H-I3-3,3,3.99,1400,7/5/2024
PS,IF,I,PS-I-IF-3,3,3.99,19500,7/5/2024
PS,VVS1,I,PS-I-VVS1-3,3,3.99,18500,7/5/2024
PS,VVS2,I,PS-I-VVS2-3,3,3.99,17500,7/5/2024
PS,VS1,I,PS-I-VS1-3,3,3.99,16500,7/5/2024
PS,VS2,I,PS-I-VS2-3,3,3.99,15500,7/5/2024
PS,SI1,I,PS-I-SI1-3,3,3.99,14000,7/5/2024
PS,SI2,I,PS-I-SI2-3,3,3.99,12000,7/5/2024
PS,SI3,I,PS-I-SI3-3,3,3.99,7900,7/5/2024
PS,I1,I,PS-I-I1-3,3,3.99,5700,7/5/2024
PS,I2,I,PS-I-I2-3,3,3.99,2600,7/5/2024
PS,I3,I,PS-I-I3-3,3,3.99,1400,7/5/2024
PS,IF,J,PS-J-IF-3,3,3.99,15400,7/5/2024
PS,VVS1,J,PS-J-VVS1-3,3,3.99,14200,7/5/2024
PS,VVS2,J,PS-J-VVS2-3,3,3.99,13500,7/5/2024
PS,VS1,J,PS-J-VS1-3,3,3.99,12700,7/5/2024
PS,VS2,J,PS-J-VS2-3,3,3.99,12100,7/5/2024
PS,SI1,J,PS-J-SI1-3,3,3.99,11100,7/5/2024
PS,SI2,J,PS-J-SI2-3,3,3.99,10200,7/5/2024
PS,SI3,J,PS-J-SI3-3,3,3.99,7100,7/5/2024
PS,I1,J,PS-J-I1-3,3,3.99,5400,7/5/2024
PS,I2,J,PS-J-I2-3,3,3.99,2500,7/5/2024
PS,I3,J,PS-J-I3-3,3,3.99,1300,7/5/2024
PS,IF,K,PS-K-IF-3,3,3.99,11900,7/5/2024
PS,VVS1,K,PS-K-VVS1-3,3,3.99,11100,7/5/2024
PS,VVS2,K,PS-K-VVS2-3,3,3.99,10500,7/5/2024
PS,VS1,K,PS-K-VS1-3,3,3.99,10000,7/5/2024
PS,VS2,K,PS-K-VS2-3,3,3.99,9400,7/5/2024
PS,SI1,K,PS-K-SI1-3,3,3.99,8800,7/5/2024
PS,SI2,K,PS-K-SI2-3,3,3.99,8200,7/5/2024
PS,SI3,K,PS-K-SI3-3,3,3.99,6100,7/5/2024
PS,I1,K,PS-K-I1-3,3,3.99,5000,7/5/2024
PS,I2,K,PS-K-I2-3,3,3.99,2400,7/5/2024
PS,I3,K,PS-K-I3-3,3,3.99,1300,7/5/2024
PS,IF,L,PS-L-IF-3,3,3.99,8900,7/5/2024
PS,VVS1,L,PS-L-VVS1-3,3,3.99,8300,7/5/2024
PS,VVS2,L,PS-L-VVS2-3,3,3.99,7900,7/5/2024
PS,VS1,L,PS-L-VS1-3,3,3.99,7500,7/5/2024
PS,VS2,L,PS-L-VS2-3,3,3.99,7100,7/5/2024
PS,SI1,L,PS-L-SI1-3,3,3.99,6600,7/5/2024
PS,SI2,L,PS-L-SI2-3,3,3.99,6200,7/5/2024
PS,SI3,L,PS-L-SI3-3,3,3.99,5300,7/5/2024
PS,I1,L,PS-L-I1-3,3,3.99,4400,7/5/2024
PS,I2,L,PS-L-I2-3,3,3.99,2300,7/5/2024
PS,I3,L,PS-L-I3-3,3,3.99,1200,7/5/2024
PS,IF,M,PS-M-IF-3,3,3.99,6700,7/5/2024
PS,VVS1,M,PS-M-VVS1-3,3,3.99,6300,7/5/2024
PS,VVS2,M,PS-M-VVS2-3,3,3.99,6000,7/5/2024
PS,VS1,M,PS-M-VS1-3,3,3.99,5700,7/5/2024
PS,VS2,M,PS-M-VS2-3,3,3.99,5400,7/5/2024
PS,SI1,M,PS-M-SI1-3,3,3.99,4900,7/5/2024
PS,SI2,M,PS-M-SI2-3,3,3.99,4600,7/5/2024
PS,SI3,M,PS-M-SI3-3,3,3.99,4100,7/5/2024
PS,I1,M,PS-M-I1-3,3,3.99,3600,7/5/2024
PS,I2,M,PS-M-I2-3,3,3.99,2100,7/5/2024
PS,I3,M,PS-M-I3-3,3,3.99,1100,7/5/2024
PS,IF,D,PS-D-IF-4,4,4.99,53500,7/5/2024
PS,VVS1,D,PS-D-VVS1-4,4,4.99,46000,7/5/2024
PS,VVS2,D,PS-D-VVS2-4,4,4.99,43500,7/5/2024
PS,VS1,D,PS-D-VS1-4,4,4.99,40500,7/5/2024
PS,VS2,D,PS-D-VS2-4,4,4.99,37500,7/5/2024
PS,SI1,D,PS-D-SI1-4,4,4.99,26500,7/5/2024
PS,SI2,D,PS-D-SI2-4,4,4.99,19500,7/5/2024
PS,SI3,D,PS-D-SI3-4,4,4.99,13000,7/5/2024
PS,I1,D,PS-D-I1-4,4,4.99,9200,7/5/2024
PS,I2,D,PS-D-I2-4,4,4.99,3900,7/5/2024
PS,I3,D,PS-D-I3-4,4,4.99,1900,7/5/2024
PS,IF,E,PS-E-IF-4,4,4.99,46000,7/5/2024
PS,VVS1,E,PS-E-VVS1-4,4,4.99,42000,7/5/2024
PS,VVS2,E,PS-E-VVS2-4,4,4.99,40000,7/5/2024
PS,VS1,E,PS-E-VS1-4,4,4.99,37500,7/5/2024
PS,VS2,E,PS-E-VS2-4,4,4.99,34500,7/5/2024
PS,SI1,E,PS-E-SI1-4,4,4.99,24500,7/5/2024
PS,SI2,E,PS-E-SI2-4,4,4.99,18500,7/5/2024
PS,SI3,E,PS-E-SI3-4,4,4.99,12300,7/5/2024
PS,I1,E,PS-E-I1-4,4,4.99,8800,7/5/2024
PS,I2,E,PS-E-I2-4,4,4.99,3700,7/5/2024
PS,I3,E,PS-E-I3-4,4,4.99,1700,7/5/2024
PS,IF,F,PS-F-IF-4,4,4.99,42000,7/5/2024
PS,VVS1,F,PS-F-VVS1-4,4,4.99,39000,7/5/2024
PS,VVS2,F,PS-F-VVS2-4,4,4.99,37000,7/5/2024
PS,VS1,F,PS-F-VS1-4,4,4.99,34500,7/5/2024
PS,VS2,F,PS-F-VS2-4,4,4.99,31500,7/5/2024
PS,SI1,F,PS-F-SI1-4,4,4.99,23000,7/5/2024
PS,SI2,F,PS-F-SI2-4,4,4.99,17500,7/5/2024
PS,SI3,F,PS-F-SI3-4,4,4.99,11300,7/5/2024
PS,I1,F,PS-F-I1-4,4,4.99,8200,7/5/2024
PS,I2,F,PS-F-I2-4,4,4.99,3500,7/5/2024
PS,I3,F,PS-F-I3-4,4,4.99,1600,7/5/2024
PS,IF,G,PS-G-IF-4,4,4.99,37500,7/5/2024
PS,VVS1,G,PS-G-VVS1-4,4,4.99,34000,7/5/2024
PS,VVS2,G,PS-G-VVS2-4,4,4.99,32000,7/5/2024
PS,VS1,G,PS-G-VS1-4,4,4.99,30000,7/5/2024
PS,VS2,G,PS-G-VS2-4,4,4.99,27500,7/5/2024
PS,SI1,G,PS-G-SI1-4,4,4.99,21500,7/5/2024
PS,SI2,G,PS-G-SI2-4,4,4.99,16500,7/5/2024
PS,SI3,G,PS-G-SI3-4,4,4.99,10400,7/5/2024
PS,I1,G,PS-G-I1-4,4,4.99,7700,7/5/2024
PS,I2,G,PS-G-I2-4,4,4.99,3200,7/5/2024
PS,I3,G,PS-G-I3-4,4,4.99,1600,7/5/2024
PS,IF,H,PS-H-IF-4,4,4.99,30500,7/5/2024
PS,VVS1,H,PS-H-VVS1-4,4,4.99,28500,7/5/2024
PS,VVS2,H,PS-H-VVS2-4,4,4.99,27000,7/5/2024
PS,VS1,H,PS-H-VS1-4,4,4.99,25500,7/5/2024
PS,VS2,H,PS-H-VS2-4,4,4.99,23500,7/5/2024
PS,SI1,H,PS-H-SI1-4,4,4.99,19000,7/5/2024
PS,SI2,H,PS-H-SI2-4,4,4.99,15500,7/5/2024
PS,SI3,H,PS-H-SI3-4,4,4.99,9800,7/5/2024
PS,I1,H,PS-H-I1-4,4,4.99,7200,7/5/2024
PS,I2,H,PS-H-I2-4,4,4.99,2900,7/5/2024
PS,I3,H,PS-H-I3-4,4,4.99,1500,7/5/2024
PS,IF,I,PS-I-IF-4,4,4.99,25000,7/5/2024
PS,VVS1,I,PS-I-VVS1-4,4,4.99,23500,7/5/2024
PS,VVS2,I,PS-I-VVS2-4,4,4.99,22000,7/5/2024
PS,VS1,I,PS-I-VS1-4,4,4.99,20500,7/5/2024
PS,VS2,I,PS-I-VS2-4,4,4.99,19000,7/5/2024
PS,SI1,I,PS-I-SI1-4,4,4.99,16500,7/5/2024
PS,SI2,I,PS-I-SI2-4,4,4.99,14000,7/5/2024
PS,SI3,I,PS-I-SI3-4,4,4.99,9000,7/5/2024
PS,I1,I,PS-I-I1-4,4,4.99,6600,7/5/2024
PS,I2,I,PS-I-I2-4,4,4.99,2800,7/5/2024
PS,I3,I,PS-I-I3-4,4,4.99,1500,7/5/2024
PS,IF,J,PS-J-IF-4,4,4.99,19500,7/5/2024
PS,VVS1,J,PS-J-VVS1-4,4,4.99,18500,7/5/2024
PS,VVS2,J,PS-J-VVS2-4,4,4.99,17500,7/5/2024
PS,VS1,J,PS-J-VS1-4,4,4.99,16500,7/5/2024
PS,VS2,J,PS-J-VS2-4,4,4.99,15500,7/5/2024
PS,SI1,J,PS-J-SI1-4,4,4.99,14000,7/5/2024
PS,SI2,J,PS-J-SI2-4,4,4.99,12500,7/5/2024
PS,SI3,J,PS-J-SI3-4,4,4.99,8100,7/5/2024
PS,I1,J,PS-J-I1-4,4,4.99,6100,7/5/2024
PS,I2,J,PS-J-I2-4,4,4.99,2600,7/5/2024
PS,I3,J,PS-J-I3-4,4,4.99,1400,7/5/2024
PS,IF,K,PS-K-IF-4,4,4.99,15800,7/5/2024
PS,VVS1,K,PS-K-VVS1-4,4,4.99,14800,7/5/2024
PS,VVS2,K,PS-K-VVS2-4,4,4.99,13900,7/5/2024
PS,VS1,K,PS-K-VS1-4,4,4.99,13200,7/5/2024
PS,VS2,K,PS-K-VS2-4,4,4.99,12300,7/5/2024
PS,SI1,K,PS-K-SI1-4,4,4.99,11500,7/5/2024
PS,SI2,K,PS-K-SI2-4,4,4.99,10500,7/5/2024
PS,SI3,K,PS-K-SI3-4,4,4.99,7000,7/5/2024
PS,I1,K,PS-K-I1-4,4,4.99,5600,7/5/2024
PS,I2,K,PS-K-I2-4,4,4.99,2500,7/5/2024
PS,I3,K,PS-K-I3-4,4,4.99,1400,7/5/2024
PS,IF,L,PS-L-IF-4,4,4.99,11300,7/5/2024
PS,VVS1,L,PS-L-VVS1-4,4,4.99,10600,7/5/2024
PS,VVS2,L,PS-L-VVS2-4,4,4.99,10000,7/5/2024
PS,VS1,L,PS-L-VS1-4,4,4.99,9500,7/5/2024
PS,VS2,L,PS-L-VS2-4,4,4.99,9000,7/5/2024
PS,SI1,L,PS-L-SI1-4,4,4.99,8400,7/5/2024
PS,SI2,L,PS-L-SI2-4,4,4.99,7700,7/5/2024
PS,SI3,L,PS-L-SI3-4,4,4.99,5800,7/5/2024
PS,I1,L,PS-L-I1-4,4,4.99,4800,7/5/2024
PS,I2,L,PS-L-I2-4,4,4.99,2400,7/5/2024
PS,I3,L,PS-L-I3-4,4,4.99,1300,7/5/2024
PS,IF,M,PS-M-IF-4,4,4.99,8100,7/5/2024
PS,VVS1,M,PS-M-VVS1-4,4,4.99,7700,7/5/2024
PS,VVS2,M,PS-M-VVS2-4,4,4.99,7400,7/5/2024
PS,VS1,M,PS-M-VS1-4,4,4.99,7100,7/5/2024
PS,VS2,M,PS-M-VS2-4,4,4.99,6800,7/5/2024
PS,SI1,M,PS-M-SI1-4,4,4.99,6400,7/5/2024
PS,SI2,M,PS-M-SI2-4,4,4.99,6100,7/5/2024
PS,SI3,M,PS-M-SI3-4,4,4.99,4700,7/5/2024
PS,I1,M,PS-M-I1-4,4,4.99,3900,7/5/2024
PS,I2,M,PS-M-I2-4,4,4.99,2200,7/5/2024
PS,I3,M,PS-M-I3-4,4,4.99,1200,7/5/2024
PS,IF,D,PS-D-IF-5,5,5.99,78000,7/5/2024
PS,VVS1,D,PS-D-VVS1-5,5,5.99,63500,7/5/2024
PS,VVS2,D,PS-D-VVS2-5,5,5.99,60000,7/5/2024
PS,VS1,D,PS-D-VS1-5,5,5.99,57000,7/5/2024
PS,VS2,D,PS-D-VS2-5,5,5.99,49000,7/5/2024
PS,SI1,D,PS-D-SI1-5,5,5.99,37500,7/5/2024
PS,SI2,D,PS-D-SI2-5,5,5.99,27000,7/5/2024
PS,SI3,D,PS-D-SI3-5,5,5.99,14600,7/5/2024
PS,I1,D,PS-D-I1-5,5,5.99,10500,7/5/2024
PS,I2,D,PS-D-I2-5,5,5.99,4300,7/5/2024
PS,I3,D,PS-D-I3-5,5,5.99,2000,7/5/2024
PS,IF,E,PS-E-IF-5,5,5.99,63000,7/5/2024
PS,VVS1,E,PS-E-VVS1-5,5,5.99,58000,7/5/2024
PS,VVS2,E,PS-E-VVS2-5,5,5.99,55000,7/5/2024
PS,VS1,E,PS-E-VS1-5,5,5.99,52500,7/5/2024
PS,VS2,E,PS-E-VS2-5,5,5.99,45500,7/5/2024
PS,SI1,E,PS-E-SI1-5,5,5.99,35000,7/5/2024
PS,SI2,E,PS-E-SI2-5,5,5.99,25000,7/5/2024
PS,SI3,E,PS-E-SI3-5,5,5.99,13900,7/5/2024
PS,I1,E,PS-E-I1-5,5,5.99,9500,7/5/2024
PS,I2,E,PS-E-I2-5,5,5.99,4000,7/5/2024
PS,I3,E,PS-E-I3-5,5,5.99,1800,7/5/2024
PS,IF,F,PS-F-IF-5,5,5.99,56500,7/5/2024
PS,VVS1,F,PS-F-VVS1-5,5,5.99,53500,7/5/2024
PS,VVS2,F,PS-F-VVS2-5,5,5.99,51000,7/5/2024
PS,VS1,F,PS-F-VS1-5,5,5.99,48500,7/5/2024
PS,VS2,F,PS-F-VS2-5,5,5.99,43000,7/5/2024
PS,SI1,F,PS-F-SI1-5,5,5.99,32000,7/5/2024
PS,SI2,F,PS-F-SI2-5,5,5.99,23500,7/5/2024
PS,SI3,F,PS-F-SI3-5,5,5.99,12900,7/5/2024
PS,I1,F,PS-F-I1-5,5,5.99,8900,7/5/2024
PS,I2,F,PS-F-I2-5,5,5.99,3800,7/5/2024
PS,I3,F,PS-F-I3-5,5,5.99,1700,7/5/2024
PS,IF,G,PS-G-IF-5,5,5.99,50000,7/5/2024
PS,VVS1,G,PS-G-VVS1-5,5,5.99,47000,7/5/2024
PS,VVS2,G,PS-G-VVS2-5,5,5.99,44500,7/5/2024
PS,VS1,G,PS-G-VS1-5,5,5.99,42500,7/5/2024
PS,VS2,G,PS-G-VS2-5,5,5.99,36500,7/5/2024
PS,SI1,G,PS-G-SI1-5,5,5.99,29500,7/5/2024
PS,SI2,G,PS-G-SI2-5,5,5.99,22000,7/5/2024
PS,SI3,G,PS-G-SI3-5,5,5.99,12400,7/5/2024
PS,I1,G,PS-G-I1-5,5,5.99,8400,7/5/2024
PS,I2,G,PS-G-I2-5,5,5.99,3600,7/5/2024
PS,I3,G,PS-G-I3-5,5,5.99,1700,7/5/2024
PS,IF,H,PS-H-IF-5,5,5.99,42000,7/5/2024
PS,VVS1,H,PS-H-VVS1-5,5,5.99,38500,7/5/2024
PS,VVS2,H,PS-H-VVS2-5,5,5.99,36500,7/5/2024
PS,VS1,H,PS-H-VS1-5,5,5.99,33500,7/5/2024
PS,VS2,H,PS-H-VS2-5,5,5.99,30000,7/5/2024
PS,SI1,H,PS-H-SI1-5,5,5.99,25000,7/5/2024
PS,SI2,H,PS-H-SI2-5,5,5.99,20500,7/5/2024
PS,SI3,H,PS-H-SI3-5,5,5.99,11800,7/5/2024
PS,I1,H,PS-H-I1-5,5,5.99,8100,7/5/2024
PS,I2,H,PS-H-I2-5,5,5.99,3300,7/5/2024
PS,I3,H,PS-H-I3-5,5,5.99,1600,7/5/2024
PS,IF,I,PS-I-IF-5,5,5.99,32500,7/5/2024
PS,VVS1,I,PS-I-VVS1-5,5,5.99,30000,7/5/2024
PS,VVS2,I,PS-I-VVS2-5,5,5.99,27500,7/5/2024
PS,VS1,I,PS-I-VS1-5,5,5.99,25500,7/5/2024
PS,VS2,I,PS-I-VS2-5,5,5.99,23500,7/5/2024
PS,SI1,I,PS-I-SI1-5,5,5.99,21000,7/5/2024
PS,SI2,I,PS-I-SI2-5,5,5.99,18000,7/5/2024
PS,SI3,I,PS-I-SI3-5,5,5.99,10700,7/5/2024
PS,I1,I,PS-I-I1-5,5,5.99,7700,7/5/2024
PS,I2,I,PS-I-I2-5,5,5.99,3000,7/5/2024
PS,I3,I,PS-I-I3-5,5,5.99,1600,7/5/2024
PS,IF,J,PS-J-IF-5,5,5.99,25000,7/5/2024
PS,VVS1,J,PS-J-VVS1-5,5,5.99,23000,7/5/2024
PS,VVS2,J,PS-J-VVS2-5,5,5.99,21500,7/5/2024
PS,VS1,J,PS-J-VS1-5,5,5.99,20000,7/5/2024
PS,VS2,J,PS-J-VS2-5,5,5.99,18500,7/5/2024
PS,SI1,J,PS-J-SI1-5,5,5.99,17500,7/5/2024
PS,SI2,J,PS-J-SI2-5,5,5.99,16000,7/5/2024
PS,SI3,J,PS-J-SI3-5,5,5.99,9700,7/5/2024
PS,I1,J,PS-J-I1-5,5,5.99,7000,7/5/2024
PS,I2,J,PS-J-I2-5,5,5.99,2800,7/5/2024
PS,I3,J,PS-J-I3-5,5,5.99,1500,7/5/2024
PS,IF,K,PS-K-IF-5,5,5.99,19500,7/5/2024
PS,VVS1,K,PS-K-VVS1-5,5,5.99,18500,7/5/2024
PS,VVS2,K,PS-K-VVS2-5,5,5.99,17500,7/5/2024
PS,VS1,K,PS-K-VS1-5,5,5.99,16500,7/5/2024
PS,VS2,K,PS-K-VS2-5,5,5.99,15500,7/5/2024
PS,SI1,K,PS-K-SI1-5,5,5.99,14500,7/5/2024
PS,SI2,K,PS-K-SI2-5,5,5.99,13500,7/5/2024
PS,SI3,K,PS-K-SI3-5,5,5.99,8800,7/5/2024
PS,I1,K,PS-K-I1-5,5,5.99,6500,7/5/2024
PS,I2,K,PS-K-I2-5,5,5.99,2700,7/5/2024
PS,I3,K,PS-K-I3-5,5,5.99,1500,7/5/2024
PS,IF,L,PS-L-IF-5,5,5.99,15000,7/5/2024
PS,VVS1,L,PS-L-VVS1-5,5,5.99,14000,7/5/2024
PS,VVS2,L,PS-L-VVS2-5,5,5.99,13500,7/5/2024
PS,VS1,L,PS-L-VS1-5,5,5.99,13000,7/5/2024
PS,VS2,L,PS-L-VS2-5,5,5.99,12500,7/5/2024
PS,SI1,L,PS-L-SI1-5,5,5.99,12000,7/5/2024
PS,SI2,L,PS-L-SI2-5,5,5.99,11000,7/5/2024
PS,SI3,L,PS-L-SI3-5,5,5.99,7100,7/5/2024
PS,I1,L,PS-L-I1-5,5,5.99,5600,7/5/2024
PS,I2,L,PS-L-I2-5,5,5.99,2400,7/5/2024
PS,I3,L,PS-L-I3-5,5,5.99,1400,7/5/2024
PS,IF,M,PS-M-IF-5,5,5.99,11500,7/5/2024
PS,VVS1,M,PS-M-VVS1-5,5,5.99,11000,7/5/2024
PS,VVS2,M,PS-M-VVS2-5,5,5.99,10500,7/5/2024
PS,VS1,M,PS-M-VS1-5,5,5.99,9500,7/5/2024
PS,VS2,M,PS-M-VS2-5,5,5.99,9000,7/5/2024
PS,SI1,M,PS-M-SI1-5,5,5.99,8500,7/5/2024
PS,SI2,M,PS-M-SI2-5,5,5.99,8000,7/5/2024
PS,SI3,M,PS-M-SI3-5,5,5.99,6100,7/5/2024
PS,I1,M,PS-M-I1-5,5,5.99,4600,7/5/2024
PS,I2,M,PS-M-I2-5,5,5.99,2300,7/5/2024
PS,I3,M,PS-M-I3-5,5,5.99,1300,7/5/2024
PS,IF,D,PS-D-IF-10,10,10.99,138000,7/5/2024
PS,VVS1,D,PS-D-VVS1-10,10,10.99,107500,7/5/2024
PS,VVS2,D,PS-D-VVS2-10,10,10.99,99000,7/5/2024
PS,VS1,D,PS-D-VS1-10,10,10.99,92000,7/5/2024
PS,VS2,D,PS-D-VS2-10,10,10.99,79500,7/5/2024
PS,SI1,D,PS-D-SI1-10,10,10.99,57500,7/5/2024
PS,SI2,D,PS-D-SI2-10,10,10.99,41000,7/5/2024
PS,SI3,D,PS-D-SI3-10,10,10.99,20500,7/5/2024
PS,I1,D,PS-D-I1-10,10,10.99,12400,7/5/2024
PS,I2,D,PS-D-I2-10,10,10.99,5300,7/5/2024
PS,I3,D,PS-D-I3-10,10,10.99,2300,7/5/2024
PS,IF,E,PS-E-IF-10,10,10.99,107000,7/5/2024
PS,VVS1,E,PS-E-VVS1-10,10,10.99,96500,7/5/2024
